Date,Inverargos t,BCOLOM t,EUR t,TRM t
17/09/2004,4625,5980,1.2187,2522.57
20/09/2004,4625,5970,1.2176,2518.3
21/09/2004,4655,5970,1.2336,2548.2
22/09/2004,4650,5900,1.2269,2561.2
23/09/2004,4725,5820,1.2271,2560.66
24/09/2004,4775,5650,1.2276,2567.83
27/09/2004,4750,5690,1.2293,2602.2
28/09/2004,4735,5600,1.2328,2600.64
29/09/2004,4675,5550,1.2333,2596.28
30/09/2004,4660,5500,1.2436,2595.17
01/10/2004,4625,5400,1.2417,2608.3
04/10/2004,4645,5490,1.2288,2630.81
05/10/2004,4700,5450,1.2313,2629.65
06/10/2004,4700,5500,1.2288,2608.36
07/10/2004,4720,5800,1.2285,2603.34
08/10/2004,4725,5660,1.2409,2601.7
11/10/2004,4725,5750,1.2389,2583.74
12/10/2004,4725,5800,1.2328,2583.74
13/10/2004,4715,5800,1.2348,2558.04
14/10/2004,4725,5800,1.2388,2553.07
15/10/2004,4740,5800,1.2469,2549.1
18/10/2004,4740,5800,1.2494,2562.56
19/10/2004,4745,5790,1.2513,2562.56
20/10/2004,4750,5770,1.259,2556.18
21/10/2004,4740,5770,1.2616,2561.33
22/10/2004,4725,5740,1.2683,2555.26
25/10/2004,4775,5750,1.2807,2553.02
26/10/2004,4775,5750,1.2769,2568.11
27/10/2004,4775,5750,1.2713,2582.39
28/10/2004,4795,5700,1.2746,2579.59
29/10/2004,4825,5750,1.2798,2585.8
01/11/2004,4825,5750,1.2752,2575.19
02/11/2004,4975,5970,1.2744,2575.19
03/11/2004,5015,6100,1.2821,2568.08
04/11/2004,5150,6250,1.2872,2561.28
05/11/2004,5540,6250,1.2964,2550.37
08/11/2004,5625,6340,1.292,2547.79
09/11/2004,5750,6260,1.29,2544.65
10/11/2004,5875,6300,1.2889,2542.2
11/11/2004,6000,6390,1.2907,2540.47
12/11/2004,6250,6450,1.2974,2540.47
15/11/2004,6250,6450,1.295,2541.98
16/11/2004,6000,6390,1.2957,2541.98
17/11/2004,5850,6250,1.3032,2535.89
18/11/2004,5950,6380,1.296,2523.41
19/11/2004,6125,6550,1.3023,2515.32
22/11/2004,5970,6900,1.3049,2517.86
23/11/2004,6000,6950,1.3087,2521.81
24/11/2004,5970,6850,1.3187,2509.79
25/11/2004,5950,6880,1.3269,2501.88
26/11/2004,5950,6950,1.3297,2501.88
29/11/2004,5950,7050,1.3282,2484.36
30/11/2004,5950,7250,1.3279,2479.1
01/12/2004,5925,7340,1.3346,2479.18
02/12/2004,5900,6940,1.327,2472.12
03/12/2004,5875,7150,1.3454,2481.93
06/12/2004,5750,6930,1.3409,2475.23
07/12/2004,5625,6850,1.3419,2466.71
08/12/2004,5625,6850,1.3337,2455.12
09/12/2004,5500,6850,1.3311,2455.12
10/12/2004,5600,7000,1.3226,2464.19
13/12/2004,5600,7180,1.3312,2440.72
14/12/2004,5600,7100,1.3296,2416.29
15/12/2004,5500,7020,1.3392,2385.1
16/12/2004,5500,7020,1.3244,2376.37
17/12/2004,5375,7060,1.3307,2365.75
20/12/2004,5375,7080,1.3396,2361.46
21/12/2004,5375,7100,1.3372,2329.79
22/12/2004,5300,7200,1.339,2316.12
23/12/2004,5300,7250,1.3515,2381.03
24/12/2004,5300,7350,1.3531,2404.4
27/12/2004,5445,7590,1.3617,2375.99
28/12/2004,5410,8000,1.3613,2385.32
29/12/2004,5475,8000,1.3607,2415.37
30/12/2004,5445,8000,1.3637,2412.1
31/12/2004,5445,8000,1.3554,2389.75
03/01/2005,5445,8000,1.3465,2389.75
04/01/2005,5350,7990,1.3279,2338.84
05/01/2005,5250,7740,1.3262,2315.45
06/01/2005,5250,7690,1.3173,2344.45
07/01/2005,5300,7700,1.3054,2386.67
10/01/2005,5300,7700,1.3074,2358.54
11/01/2005,5375,7810,1.3107,2358.54
12/01/2005,5425,7900,1.3255,2380.96
13/01/2005,5500,7800,1.3224,2358.64
14/01/2005,5475,7750,1.3112,2340.42
17/01/2005,5465,7690,1.3067,2351.23
18/01/2005,5400,7740,1.302,2351.23
19/01/2005,5335,7790,1.301,2371.77
20/01/2005,5300,7950,1.2963,2363.69
21/01/2005,5250,7920,1.3039,2381.54
24/01/2005,5250,7930,1.306,2373.86
25/01/2005,5175,7900,1.2973,2370.77
26/01/2005,5000,7850,1.3073,2370.08
27/01/2005,5000,7850,1.3046,2370.95
28/01/2005,5135,8050,1.3038,2372.63
31/01/2005,5250,8110,1.3039,2367.76
01/02/2005,5320,8250,1.3047,2363.75
02/02/2005,5250,8340,1.3027,2358.16
03/02/2005,5225,8490,1.2975,2364.13
04/02/2005,5125,8710,1.2869,2365.08
07/02/2005,4950,8850,1.2757,2361.92
08/02/2005,4895,8850,1.2762,2365.79
09/02/2005,4850,8690,1.2805,2364.16
10/02/2005,4880,8840,1.2874,2358.61
11/02/2005,4975,8700,1.2866,2344.94
14/02/2005,5000,8800,1.2976,2346.04
15/02/2005,4900,9100,1.3027,2338.27
16/02/2005,4885,9000,1.3029,2330.62
17/02/2005,4825,8950,1.3071,2331.7
18/02/2005,4800,9000,1.3072,2327.45
21/02/2005,4950,9400,1.3069,2318.12
22/02/2005,4985,9250,1.3259,2318.12
23/02/2005,5200,9370,1.3216,2311.83
24/02/2005,5875,9370,1.3198,2308.58
25/02/2005,6025,9280,1.3245,2308.7
28/02/2005,6000,9280,1.3228,2323.77
01/03/2005,5725,9070,1.3188,2327.98
02/03/2005,5575,8900,1.3142,2329.67
03/03/2005,5180,8740,1.311,2333.65
04/03/2005,5440,8700,1.3237,2333.7
07/03/2005,5495,9190,1.3214,2338.93
08/03/2005,5255,8920,1.3344,2324.89
09/03/2005,5125,8860,1.3392,2325.69
10/03/2005,5010,8800,1.3418,2334.11
11/03/2005,5170,8800,1.3458,2340.34
14/03/2005,5005,8700,1.3369,2332.72
15/03/2005,4800,8100,1.3307,2346.71
16/03/2005,4950,8500,1.3417,2362.36
17/03/2005,4950,8700,1.3377,2386.47
18/03/2005,5000,8700,1.3326,2374.46
21/03/2005,5000,8700,1.3157,2371.43
22/03/2005,5000,8600,1.3087,2371.43
23/03/2005,5000,8500,1.2986,2361.78
24/03/2005,5000,8500,1.2939,2382.3
25/03/2005,5000,8500,1.2959,2382.3
28/03/2005,4785,8320,1.2898,2382.3
29/03/2005,4825,8260,1.2922,2397.25
30/03/2005,4910,8010,1.2915,2393.32
31/03/2005,4900,8100,1.2964,2376.48
01/04/2005,4915,8290,1.2914,2363.23
04/04/2005,4925,8300,1.2847,2365.98
05/04/2005,4900,8300,1.2869,2374.47
06/04/2005,4915,8330,1.2871,2369.67
07/04/2005,5000,8390,1.2857,2362.28
08/04/2005,5025,8390,1.2932,2353.16
11/04/2005,5050,8510,1.2972,2349.8
12/04/2005,5000,8500,1.2922,2331.95
13/04/2005,5050,8540,1.2915,2335.4
14/04/2005,5075,8630,1.2812,2328.74
15/04/2005,5000,8520,1.2924,2346.09
18/04/2005,5000,8450,1.3025,2363.96
19/04/2005,5010,8350,1.3064,2363.3
20/04/2005,5025,8350,1.3087,2355.64
21/04/2005,5025,8600,1.3047,2344.45
22/04/2005,5220,8900,1.3065,2336.35
25/04/2005,5295,8850,1.3007,2336.25
26/04/2005,5425,8960,1.2985,2343.97
27/04/2005,5375,8800,1.293,2342.56
28/04/2005,5395,8800,1.2893,2338.07
29/04/2005,5375,8700,1.2873,2344.87
02/05/2005,5275,8770,1.2864,2348.32
03/05/2005,5175,8650,1.2873,2349.59
04/05/2005,5315,8870,1.2948,2345.45
05/05/2005,5365,8850,1.2958,2337.08
06/05/2005,5375,8850,1.2819,2338.44
09/05/2005,5375,8850,1.2842,2339.06
10/05/2005,5325,8900,1.288,2339.06
11/05/2005,5290,8890,1.2815,2339.77
12/05/2005,5265,8800,1.2696,2340.99
13/05/2005,5300,8700,1.2633,2344
16/05/2005,5275,8700,1.2642,2348.69
17/05/2005,5310,8650,1.2607,2347.25
18/05/2005,5350,8700,1.2679,2341.72
19/05/2005,5310,8650,1.2644,2339.44
20/05/2005,5280,8550,1.2559,2336.99
23/05/2005,5225,8450,1.2578,2337
24/05/2005,5125,8290,1.2585,2329.05
25/05/2005,5075,8450,1.2601,2328.69
26/05/2005,5180,8410,1.2512,2329.35
27/05/2005,5225,8440,1.2586,2330.79
30/05/2005,5225,8440,1.2476,2332.79
31/05/2005,5225,8350,1.2304,2332.79
01/06/2005,5250,8420,1.218,2338.89
02/06/2005,5300,8460,1.2267,2339.67
03/06/2005,5450,8690,1.2236,2336.65
06/06/2005,5450,8690,1.2259,2330.93
07/06/2005,5500,8690,1.2285,2330.93
08/06/2005,5475,8750,1.2234,2331.38
09/06/2005,5500,8800,1.223,2347.83
10/06/2005,5700,8820,1.2119,2361.41
13/06/2005,5835,8900,1.2109,2349.17
14/06/2005,5880,8980,1.2032,2345.6
15/06/2005,5995,9120,1.2115,2334.27
16/06/2005,5880,9140,1.2108,2330.33
17/06/2005,6000,9150,1.2286,2326.43
20/06/2005,6030,9150,1.2154,2322.05
21/06/2005,6105,9150,1.2183,2319.11
22/06/2005,6200,9150,1.2129,2314.89
23/06/2005,6375,9200,1.2039,2316.45
24/06/2005,6255,9200,1.2092,2319.27
27/06/2005,6205,9150,1.2165,2320.29
28/06/2005,6225,9250,1.2054,2323.19
29/06/2005,6275,9350,1.207,2327.9
30/06/2005,6300,9440,1.2108,2331.81
01/07/2005,6500,9400,1.1959,2324.22
04/07/2005,6500,9400,1.1902,2324.69
05/07/2005,6345,9350,1.1912,2324.69
06/07/2005,6325,9400,1.1933,2338.17
07/07/2005,6320,9490,1.195,2338.86
08/07/2005,6375,9570,1.1967,2332.7
11/07/2005,6525,9980,1.2072,2330.72
12/07/2005,6405,9920,1.2241,2324.37
13/07/2005,6500,9850,1.2094,2323.08
14/07/2005,6410,9870,1.2084,2326.09
15/07/2005,6450,9900,1.2035,2329.4
18/07/2005,6575,10200,1.2052,2332.07
19/07/2005,6875,10280,1.2034,2320.26
20/07/2005,6875,10280,1.2139,2312.73
21/07/2005,6975,10500,1.2171,2312.73
22/07/2005,6980,11260,1.2065,2312.82
25/07/2005,7000,11640,1.206,2316.42
26/07/2005,6875,11500,1.2015,2315.39
27/07/2005,6660,11220,1.2068,2316.93
28/07/2005,6850,11380,1.2139,2313.84
29/07/2005,6950,11440,1.2123,2311.43
01/08/2005,6950,11400,1.2181,2308.49
02/08/2005,7075,11560,1.2191,2308.42
03/08/2005,7145,11600,1.2337,2305.95
04/08/2005,7350,11660,1.2384,2306.51
05/08/2005,7650,11980,1.2359,2307.4
08/08/2005,7700,12280,1.2351,2307.69
09/08/2005,7775,12620,1.237,2308.3
10/08/2005,7915,13100,1.2382,2305.63
11/08/2005,7990,13200,1.2471,2299.75
12/08/2005,7870,13000,1.2441,2313.52
15/08/2005,7870,13000,1.2368,2308.38
16/08/2005,7825,13400,1.2364,2308.38
17/08/2005,7705,13300,1.2271,2301.74
18/08/2005,7775,13380,1.2175,2303.2
19/08/2005,7950,13800,1.2153,2307.45
22/08/2005,7825,13520,1.2229,2309.83
23/08/2005,7505,12720,1.2236,2304.26
24/08/2005,7750,12840,1.2272,2302.59
25/08/2005,7850,12780,1.2301,2305.05
26/08/2005,7610,12500,1.2289,2305.87
29/08/2005,7375,11960,1.2235,2306.71
30/08/2005,7300,12100,1.2221,2305.15
31/08/2005,7500,12400,1.2346,2304.3
01/09/2005,7675,12700,1.2502,2302.78
02/09/2005,7850,12980,1.2531,2298.85
05/09/2005,7750,12900,1.2542,2295.31
06/09/2005,7710,12840,1.2465,2295.31
07/09/2005,7750,13100,1.2417,2286.61
08/09/2005,7740,12720,1.2399,2279.95
09/09/2005,7650,12480,1.241,2289.3
12/09/2005,7425,11960,1.2286,2305.09
13/09/2005,7325,11900,1.2267,2306.71
14/09/2005,7410,12300,1.2286,2295.02
15/09/2005,7400,12100,1.2224,2290.02
16/09/2005,7500,11820,1.2237,2299.82
19/09/2005,7550,12060,1.2142,2301.99
20/09/2005,7555,11920,1.2115,2295.57
21/09/2005,7575,11940,1.2214,2300.58
22/09/2005,7550,11820,1.2155,2291.05
23/09/2005,7545,11960,1.204,2292.59
26/09/2005,7550,12120,1.2072,2290.03
27/09/2005,7480,11400,1.2014,2289.18
28/09/2005,7565,11900,1.2036,2290.74
29/09/2005,7575,12080,1.2032,2293.29
30/09/2005,7875,12220,1.2026,2289.61
03/10/2005,7810,12420,1.1918,2288.22
04/10/2005,8050,12500,1.1918,2289.13
05/10/2005,8440,12200,1.1975,2289.79
06/10/2005,8000,11760,1.2179,2294.12
07/10/2005,7880,11540,1.213,2302.79
10/10/2005,7790,11460,1.2066,2303.01
